file_id	input_path	n_cells_in	n_points_in	status	notes
MR02-K05_leg2_bathymetry_dmo::20021027.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021027.parquet	1886	464331	ok	
MR02-K05_leg2_bathymetry_dmo::20021018.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021018.parquet	198	590163	ok	
MR02-K05_leg2_bathymetry_dmo::20021025.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021025.parquet	1955	533964	ok	
MR02-K05_leg2_bathymetry_dmo::20021029.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021029.parquet	636	509110	ok	
MR02-K05_leg2_bathymetry_dmo::20021017.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021017.parquet	165	459271	ok	
MR02-K05_leg2_bathymetry_dmo::20021104.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021104.parquet	2531	576678	ok	
MR02-K05_leg2_bathymetry_dmo::20021101.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021101.parquet	674	389594	ok	
MR02-K05_leg2_bathymetry_dmo::20021022.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021022.parquet	383	220639	ok	
MR02-K05_leg2_bathymetry_dmo::20021105.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021105.parquet	151	350489	ok	
MR02-K05_leg2_bathymetry_dmo::20021026.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021026.parquet	887	566829	ok	
MR02-K05_leg2_bathymetry_dmo::20021021.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021021.parquet	1176	525349	ok	
MR02-K05_leg2_bathymetry_dmo::20021024.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021024.parquet	367	525968	ok	
MR02-K05_leg2_bathymetry_dmo::20021028.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021028.parquet	934	555523	ok	
MR02-K05_leg2_bathymetry_dmo::20021103.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021103.parquet	1201	170439	ok	
MR02-K05_leg2_bathymetry_dmo::20021102.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021102.parquet	2213	269129	ok	
MR02-K05_leg2_bathymetry_dmo::20021020.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021020.parquet	2838	407329	ok	
MR02-K05_leg2_bathymetry_dmo::20021019.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021019.parquet	341	565430	ok	
MR02-K05_leg2_bathymetry_dmo::20021030.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021030.parquet	274	618902	ok	
MR02-K05_leg2_bathymetry_dmo::20021011.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021011.parquet	20	36680	ok	
MR02-K05_leg2_bathymetry_dmo::20021023.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021023.parquet	923	416396	ok	
MR02-K05_leg2_bathymetry_dmo::20021031.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021031.parquet	188	531131	ok	
MR02-K05_leg2_bathymetry_dmo::20021016.dat	derived/file_cells_1min/MR02-K05_leg2_bathymetry_dmo__20021016.parquet	170	417241	ok	
KM18-07C_leg1_bathymetry_dmo::KM18-07C_leg1_t.dat	derived/file_cells_1min/KM18-07C_leg1_bathymetry_dmo__KM18-07C_leg1_t.parquet	2543	475918	ok	
KM18-07C_leg1_bathymetry_dmo::KM18-07C_leg1.dat	derived/file_cells_1min/KM18-07C_leg1_bathymetry_dmo__KM18-07C_leg1.parquet	868	201473	ok	
KR21-09_bathymetry_dmo::KR21-09_t.dat	derived/file_cells_1min/KR21-09_bathymetry_dmo__KR21-09_t.parquet	19	3671	ok	
KY15-E04_bathymetry_dmo::20151214.dat	derived/file_cells_1min/KY15-E04_bathymetry_dmo__20151214.parquet	83	270072	ok	
KY15-E04_bathymetry_dmo::20151215.dat	derived/file_cells_1min/KY15-E04_bathymetry_dmo__20151215.parquet	66	167970	ok	
KY05-06_bathymetry_dmo::20050422.dat	derived/file_cells_1min/KY05-06_bathymetry_dmo__20050422.parquet	27	759341	ok	
KY05-06_bathymetry_dmo::20050424.dat	derived/file_cells_1min/KY05-06_bathymetry_dmo__20050424.parquet	87	1118465	ok	
KY05-06_bathymetry_dmo::20050423.dat	derived/file_cells_1min/KY05-06_bathymetry_dmo__20050423.parquet	61	857231	ok	
KS-22-J06_leg1_bathymetry_dmo::KS-22-J06_leg1_t.dat	derived/file_cells_1min/KS-22-J06_leg1_bathymetry_dmo__KS-22-J06_leg1_t.parquet	638	137596	ok	
KS-22-J06_leg1_bathymetry_dmo::KS-22-J06_leg1.dat	derived/file_cells_1min/KS-22-J06_leg1_bathymetry_dmo__KS-22-J06_leg1.parquet	489	119839	ok	
KR10-06_leg1_bathymetry_dmo::T20100516.dat	derived/file_cells_1min/KR10-06_leg1_bathymetry_dmo__T20100516.parquet	967	830659	ok	
KR10-06_leg1_bathymetry_dmo::T20100517.dat	derived/file_cells_1min/KR10-06_leg1_bathymetry_dmo__T20100517.parquet	3	630	ok	
KR10-06_leg1_bathymetry_dmo::T20100513.dat	derived/file_cells_1min/KR10-06_leg1_bathymetry_dmo__T20100513.parquet	144	73434	ok	
KR10-06_leg1_bathymetry_dmo::20100513.dat	derived/file_cells_1min/KR10-06_leg1_bathymetry_dmo__20100513.parquet	123	120675	ok	
KR10-06_leg1_bathymetry_dmo::20100515.dat	derived/file_cells_1min/KR10-06_leg1_bathymetry_dmo__20100515.parquet	634	719382	ok	
KR10-06_leg1_bathymetry_dmo::20100514.dat	derived/file_cells_1min/KR10-06_leg1_bathymetry_dmo__20100514.parquet	809	675683	ok	
KR10-06_leg1_bathymetry_dmo::20100516.dat	derived/file_cells_1min/KR10-06_leg1_bathymetry_dmo__20100516.parquet	57	29445	ok	
KY06-01_leg1_bathymetry_dmo::20060204.dat	derived/file_cells_1min/KY06-01_leg1_bathymetry_dmo__20060204.parquet	167	1060755	ok	
KY06-01_leg1_bathymetry_dmo::20060201.dat	derived/file_cells_1min/KY06-01_leg1_bathymetry_dmo__20060201.parquet	39	236810	ok	
KY06-01_leg1_bathymetry_dmo::20060203.dat	derived/file_cells_1min/KY06-01_leg1_bathymetry_dmo__20060203.parquet	36	181043	ok	
KY06-01_leg1_bathymetry_dmo::20060202.dat	derived/file_cells_1min/KY06-01_leg1_bathymetry_dmo__20060202.parquet	118	1118369	ok	
KY06-01_leg1_bathymetry_dmo::20060131.dat	derived/file_cells_1min/KY06-01_leg1_bathymetry_dmo__20060131.parquet	63	399410	ok	
KY06-01_leg1_bathymetry_dmo::20060130.dat	derived/file_cells_1min/KY06-01_leg1_bathymetry_dmo__20060130.parquet	81	783984	ok	
KR09-05_bathymetry_dmo::20090610.dat	derived/file_cells_1min/KR09-05_bathymetry_dmo__20090610.parquet	884	190245	ok	
KR09-05_bathymetry_dmo::20090612.dat	derived/file_cells_1min/KR09-05_bathymetry_dmo__20090612.parquet	3198	735637	ok	
KR09-05_bathymetry_dmo::20090604.dat	derived/file_cells_1min/KR09-05_bathymetry_dmo__20090604.parquet	1993	403334	ok	
KR09-05_bathymetry_dmo::20090611.dat	derived/file_cells_1min/KR09-05_bathymetry_dmo__20090611.parquet	2610	615865	ok	
KR09-05_bathymetry_dmo::20090605.dat	derived/file_cells_1min/KR09-05_bathymetry_dmo__20090605.parquet	1607	415740	ok	
KR09-05_bathymetry_dmo::20090613.dat	derived/file_cells_1min/KR09-05_bathymetry_dmo__20090613.parquet	364	132286	ok	
KR09-05_bathymetry_dmo::20090603.dat	derived/file_cells_1min/KR09-05_bathymetry_dmo__20090603.parquet	319	159910	ok	
20120408::20120408.dat	derived/file_cells_1min/20120408__20120408.parquet	107	78774	ok	
KR18-02C_bathymetry_dmo::KR18-02C_t.dat	derived/file_cells_1min/KR18-02C_bathymetry_dmo__KR18-02C_t.parquet	3090	662736	ok	
KS-21-15_bathymetry_dmo::KS-21-15_t.dat	derived/file_cells_1min/KS-21-15_bathymetry_dmo__KS-21-15_t.parquet	3381	837266	ok	
KY14-09_bathymetry_dmo::T20140620.dat	derived/file_cells_1min/KY14-09_bathymetry_dmo__T20140620.parquet	939	402355	ok	
KY14-09_bathymetry_dmo::T20140619.dat	derived/file_cells_1min/KY14-09_bathymetry_dmo__T20140619.parquet	1217	329717	ok	
KY14-09_bathymetry_dmo::20140623.dat	derived/file_cells_1min/KY14-09_bathymetry_dmo__20140623.parquet	387	152696	ok	
KY14-09_bathymetry_dmo::20140622.dat	derived/file_cells_1min/KY14-09_bathymetry_dmo__20140622.parquet	621	297864	ok	
KY14-09_bathymetry_dmo::T20140629.dat	derived/file_cells_1min/KY14-09_bathymetry_dmo__T20140629.parquet	236	376703	ok	
KY14-09_bathymetry_dmo::T20140621.dat	derived/file_cells_1min/KY14-09_bathymetry_dmo__T20140621.parquet	392	136302	ok	
KY14-09_bathymetry_dmo::20140624.dat	derived/file_cells_1min/KY14-09_bathymetry_dmo__20140624.parquet	744	251877	ok	
KY14-09_bathymetry_dmo::20140628.dat	derived/file_cells_1min/KY14-09_bathymetry_dmo__20140628.parquet	796	258946	ok	
KY14-09_bathymetry_dmo::T20140628.dat	derived/file_cells_1min/KY14-09_bathymetry_dmo__T20140628.parquet	607	170529	ok	
KY14-09_bathymetry_dmo::20140627.dat	derived/file_cells_1min/KY14-09_bathymetry_dmo__20140627.parquet	672	271712	ok	
KY09-08_leg1_bathymetry_dmo::20090925.dat	derived/file_cells_1min/KY09-08_leg1_bathymetry_dmo__20090925.parquet	620	593042	ok	
KY09-08_leg1_bathymetry_dmo::20090923.dat	derived/file_cells_1min/KY09-08_leg1_bathymetry_dmo__20090923.parquet	519	549381	ok	
KY09-08_leg1_bathymetry_dmo::20090926.dat	derived/file_cells_1min/KY09-08_leg1_bathymetry_dmo__20090926.parquet	625	659937	ok	
KY09-08_leg1_bathymetry_dmo::20090922.dat	derived/file_cells_1min/KY09-08_leg1_bathymetry_dmo__20090922.parquet	679	603397	ok	
KY09-08_leg1_bathymetry_dmo::20090927.dat	derived/file_cells_1min/KY09-08_leg1_bathymetry_dmo__20090927.parquet	286	260655	ok	
KY09-08_leg1_bathymetry_dmo::20090921.dat	derived/file_cells_1min/KY09-08_leg1_bathymetry_dmo__20090921.parquet	82	147207	ok	
KY09-08_leg1_bathymetry_dmo::20090924.dat	derived/file_cells_1min/KY09-08_leg1_bathymetry_dmo__20090924.parquet	584	514190	ok	
KS-20-E01C_bathymetry_dmo::KS-20-E01C.dat	derived/file_cells_1min/KS-20-E01C_bathymetry_dmo__KS-20-E01C.parquet	811	173050	ok	
KS-20-E01C_bathymetry_dmo::KS-20-E01C_t.dat	derived/file_cells_1min/KS-20-E01C_bathymetry_dmo__KS-20-E01C_t.parquet	1479	294916	ok	
KY12-16_bathymetry_dmo::T20121223.dat	derived/file_cells_1min/KY12-16_bathymetry_dmo__T20121223.parquet	604	347333	ok	
KY12-16_bathymetry_dmo::T20121225.dat	derived/file_cells_1min/KY12-16_bathymetry_dmo__T20121225.parquet	748	510032	ok	
KY12-16_bathymetry_dmo::20121218.dat	derived/file_cells_1min/KY12-16_bathymetry_dmo__20121218.parquet	276	250832	ok	
KY12-16_bathymetry_dmo::20121220.dat	derived/file_cells_1min/KY12-16_bathymetry_dmo__20121220.parquet	167	90522	ok	
KY12-16_bathymetry_dmo::T20121216.dat	derived/file_cells_1min/KY12-16_bathymetry_dmo__T20121216.parquet	683	871120	ok	
KY12-16_bathymetry_dmo::20121219.dat	derived/file_cells_1min/KY12-16_bathymetry_dmo__20121219.parquet	514	373413	ok	
KY12-16_bathymetry_dmo::T20121217.dat	derived/file_cells_1min/KY12-16_bathymetry_dmo__T20121217.parquet	1584	411743	ok	
KY12-16_bathymetry_dmo::T20121215.dat	derived/file_cells_1min/KY12-16_bathymetry_dmo__T20121215.parquet	25	24530	ok	
KY12-16_bathymetry_dmo::20121221.dat	derived/file_cells_1min/KY12-16_bathymetry_dmo__20121221.parquet	581	327051	ok	
KY12-16_bathymetry_dmo::T20121222.dat	derived/file_cells_1min/KY12-16_bathymetry_dmo__T20121222.parquet	304	207324	ok	
KY12-16_bathymetry_dmo::T20121218.dat	derived/file_cells_1min/KY12-16_bathymetry_dmo__T20121218.parquet	526	168210	ok	
KY12-16_bathymetry_dmo::T20121226.dat	derived/file_cells_1min/KY12-16_bathymetry_dmo__T20121226.parquet	374	418294	ok	
KM18-10_leg1_bathymetry_dmo::KM18-10_leg1.dat	derived/file_cells_1min/KM18-10_leg1_bathymetry_dmo__KM18-10_leg1.parquet	3454	1081229	ok	
KM18-10_leg1_bathymetry_dmo::KM18-10_leg1_t.dat	derived/file_cells_1min/KM18-10_leg1_bathymetry_dmo__KM18-10_leg1_t.parquet	2014	564587	ok	
KY08-E04_bathymetry_dmo::20081220.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081220.parquet	119	226148	ok	
KY08-E04_bathymetry_dmo::20081207.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081207.parquet	362	323918	ok	
KY08-E04_bathymetry_dmo::20081212.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081212.parquet	267	238618	ok	
KY08-E04_bathymetry_dmo::20081206.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081206.parquet	9	132198	ok	
KY08-E04_bathymetry_dmo::20081217.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081217.parquet	80	123434	ok	
KY08-E04_bathymetry_dmo::20081219.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081219.parquet	904	557178	ok	
KY08-E04_bathymetry_dmo::20081218.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081218.parquet	862	576914	ok	
KY08-E04_bathymetry_dmo::20081211.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081211.parquet	941	690741	ok	
KY08-E04_bathymetry_dmo::20081215.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081215.parquet	401	356408	ok	
KY08-E04_bathymetry_dmo::20081209.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081209.parquet	10	12816	ok	
KY08-E04_bathymetry_dmo::20081213.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081213.parquet	627	374560	ok	
KY08-E04_bathymetry_dmo::20081210.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081210.parquet	197	336178	ok	
KY08-E04_bathymetry_dmo::20081208.dat	derived/file_cells_1min/KY08-E04_bathymetry_dmo__20081208.parquet	378	290677	ok	
KR20-03_leg1_bathymetry_dmo::KR20-03_leg1.dat	derived/file_cells_1min/KR20-03_leg1_bathymetry_dmo__KR20-03_leg1.parquet	286	74049	ok	
KR20-03_leg1_bathymetry_dmo::KR20-03_leg1_t.dat	derived/file_cells_1min/KR20-03_leg1_bathymetry_dmo__KR20-03_leg1_t.parquet	1195	287975	ok	
KY05-04_bathymetry_dmo::20050323.dat	derived/file_cells_1min/KY05-04_bathymetry_dmo__20050323.parquet	8	17959	ok	
KY05-04_bathymetry_dmo::20050322.dat	derived/file_cells_1min/KY05-04_bathymetry_dmo__20050322.parquet	10	27914	ok	
20120429::20120429.dat	derived/file_cells_1min/20120429__20120429.parquet	633	513342	ok	
MR02-K06_leg1_bathymetry_dmo::20021213.dat	derived/file_cells_1min/MR02-K06_leg1_bathymetry_dmo__20021213.parquet	1857	930361	ok	
MR02-K06_leg1_bathymetry_dmo::20021214.dat	derived/file_cells_1min/MR02-K06_leg1_bathymetry_dmo__20021214.parquet	2139	846628	ok	
MR02-K06_leg1_bathymetry_dmo::20021114.dat	derived/file_cells_1min/MR02-K06_leg1_bathymetry_dmo__20021114.parquet	821	1291705	ok	
MR02-K06_leg1_bathymetry_dmo::20021212.dat	derived/file_cells_1min/MR02-K06_leg1_bathymetry_dmo__20021212.parquet	1013	312697	ok	
MR02-K06_leg1_bathymetry_dmo::20021117.dat	derived/file_cells_1min/MR02-K06_leg1_bathymetry_dmo__20021117.parquet	2264	544446	ok	
MR02-K06_leg1_bathymetry_dmo::20021116.dat	derived/file_cells_1min/MR02-K06_leg1_bathymetry_dmo__20021116.parquet	2035	824041	ok	
MR02-K06_leg1_bathymetry_dmo::20021115.dat	derived/file_cells_1min/MR02-K06_leg1_bathymetry_dmo__20021115.parquet	2877	791804	ok	
MR02-K06_leg1_bathymetry_dmo::20021215.dat	derived/file_cells_1min/MR02-K06_leg1_bathymetry_dmo__20021215.parquet	318	210588	ok	
KR15-E01_bathymetry_dmo::KR15-E01_bathymetry_dmo/2_OpenCheckData/KR15-E01/KR15-E01.dat	derived/file_cells_1min/KR15-E01_bathymetry_dmo__KR15-E01_bathymetry_dmo__2_OpenCheckData__KR15-E01__KR15-E01.parquet	1481	402848	ok	
KR15-E01_bathymetry_dmo::KR15-E01_bathymetry_dmo/2_OpenCheckData/KR15-E01_transit/KR15-E01_t.dat	derived/file_cells_1min/KR15-E01_bathymetry_dmo__KR15-E01_bathymetry_dmo__2_OpenCheckData__KR15-E01_transit__KR15-E01_t.parquet	15533	2679673	ok	
KM21-07_leg2_bathymetry_dmo::KM21-07_leg2.dat	derived/file_cells_1min/KM21-07_leg2_bathymetry_dmo__KM21-07_leg2.parquet	4864	1346066	ok	
KM21-07_leg2_bathymetry_dmo::KM21-07_leg2_t.dat	derived/file_cells_1min/KM21-07_leg2_bathymetry_dmo__KM21-07_leg2_t.parquet	981	247129	ok	
KR15-E02_bathymetry_dmo::KR15-E02_bathymetry_dmo/2_OpenCheckData/KR15-E02/KR15-E02.dat	derived/file_cells_1min/KR15-E02_bathymetry_dmo__KR15-E02_bathymetry_dmo__2_OpenCheckData__KR15-E02__KR15-E02.parquet	77	14380	ok	
KR15-E02_bathymetry_dmo::KR15-E02_bathymetry_dmo/2_OpenCheckData/KR15-E02_transit/KR15-E02_t.dat	derived/file_cells_1min/KR15-E02_bathymetry_dmo__KR15-E02_bathymetry_dmo__2_OpenCheckData__KR15-E02_transit__KR15-E02_t.parquet	1028	247592	ok	
KR21-13_bathymetry_dmo::KR21-13.dat	derived/file_cells_1min/KR21-13_bathymetry_dmo__KR21-13.parquet	395	78311	ok	
KR21-13_bathymetry_dmo::KR21-13_t.dat	derived/file_cells_1min/KR21-13_bathymetry_dmo__KR21-13_t.parquet	1122	227343	ok	
KR08-02_bathymetry_dmo::20080322.dat	derived/file_cells_1min/KR08-02_bathymetry_dmo__20080322.parquet	331	187993	ok	
KR08-02_bathymetry_dmo::20080323.dat	derived/file_cells_1min/KR08-02_bathymetry_dmo__20080323.parquet	390	252260	ok	
KR06-13_bathymetry_dmo::20061022.dat	derived/file_cells_1min/KR06-13_bathymetry_dmo__20061022.parquet	228	851741	ok	
KR06-13_bathymetry_dmo::20061003.dat	derived/file_cells_1min/KR06-13_bathymetry_dmo__20061003.parquet	392	298512	ok	
KR06-13_bathymetry_dmo::20061016.dat	derived/file_cells_1min/KR06-13_bathymetry_dmo__20061016.parquet	649	514875	ok	
KR06-13_bathymetry_dmo::20061017.dat	derived/file_cells_1min/KR06-13_bathymetry_dmo__20061017.parquet	571	706612	ok	
KR06-13_bathymetry_dmo::20061020.dat	derived/file_cells_1min/KR06-13_bathymetry_dmo__20061020.parquet	356	1256662	ok	
KR06-13_bathymetry_dmo::20061002.dat	derived/file_cells_1min/KR06-13_bathymetry_dmo__20061002.parquet	546	854067	ok	
KR06-13_bathymetry_dmo::20061001.dat	derived/file_cells_1min/KR06-13_bathymetry_dmo__20061001.parquet	41	125190	ok	
KR06-13_bathymetry_dmo::20061021.dat	derived/file_cells_1min/KR06-13_bathymetry_dmo__20061021.parquet	89	456417	ok	
KR06-13_bathymetry_dmo::20061018.dat	derived/file_cells_1min/KR06-13_bathymetry_dmo__20061018.parquet	725	746005	ok	
KR06-13_bathymetry_dmo::20061019.dat	derived/file_cells_1min/KR06-13_bathymetry_dmo__20061019.parquet	348	1153935	ok	
KR12-11_bathymetry_dmo::T20120516.dat	derived/file_cells_1min/KR12-11_bathymetry_dmo__T20120516.parquet	1091	1108033	ok	
KR12-11_bathymetry_dmo::T20120624.dat	derived/file_cells_1min/KR12-11_bathymetry_dmo__T20120624.parquet	3089	331583	ok	
KR12-11_bathymetry_dmo::20120623.dat	derived/file_cells_1min/KR12-11_bathymetry_dmo__20120623.parquet	76	7672	ok	
KR12-11_bathymetry_dmo::T20120622.dat	derived/file_cells_1min/KR12-11_bathymetry_dmo__T20120622.parquet	439	357350	ok	
KR12-11_bathymetry_dmo::T20120626.dat	derived/file_cells_1min/KR12-11_bathymetry_dmo__T20120626.parquet	463	731648	ok	
KR12-11_bathymetry_dmo::T20120625.dat	derived/file_cells_1min/KR12-11_bathymetry_dmo__T20120625.parquet	1067	309580	ok	
KR12-11_bathymetry_dmo::T20120623.dat	derived/file_cells_1min/KR12-11_bathymetry_dmo__T20120623.parquet	1754	1040091	ok	
KR21-17C_bathymetry_dmo::KR21-17C.dat	derived/file_cells_1min/KR21-17C_bathymetry_dmo__KR21-17C.parquet	58	9515	ok	
KR21-17C_bathymetry_dmo::KR21-17C_t.dat	derived/file_cells_1min/KR21-17C_bathymetry_dmo__KR21-17C_t.parquet	101	15828	ok	
KM17-04_bathymetry_dmo::KM17-04.dat	derived/file_cells_1min/KM17-04_bathymetry_dmo__KM17-04.parquet	563	136453	ok	
KM17-04_bathymetry_dmo::KM17-04_t.dat	derived/file_cells_1min/KM17-04_bathymetry_dmo__KM17-04_t.parquet	2183	579393	ok	
KY11-06_leg2_bathymetry_dmo::T20110421.dat	derived/file_cells_1min/KY11-06_leg2_bathymetry_dmo__T20110421.parquet	243	508294	ok	
KY11-06_leg2_bathymetry_dmo::T20110420.dat	derived/file_cells_1min/KY11-06_leg2_bathymetry_dmo__T20110420.parquet	245	413171	ok	
KY11-06_leg2_bathymetry_dmo::T20110510.dat	derived/file_cells_1min/KY11-06_leg2_bathymetry_dmo__T20110510.parquet	280	337354	ok	
KY11-06_leg2_bathymetry_dmo::T20110422.dat	derived/file_cells_1min/KY11-06_leg2_bathymetry_dmo__T20110422.parquet	58	85661	ok	
KY11-06_leg2_bathymetry_dmo::T20110505.dat	derived/file_cells_1min/KY11-06_leg2_bathymetry_dmo__T20110505.parquet	59	131177	ok	
KY11-06_leg2_bathymetry_dmo::T20110507.dat	derived/file_cells_1min/KY11-06_leg2_bathymetry_dmo__T20110507.parquet	49	81495	ok	
KY11-06_leg2_bathymetry_dmo::T20110506.dat	derived/file_cells_1min/KY11-06_leg2_bathymetry_dmo__T20110506.parquet	129	140091	ok	
KY11-06_leg2_bathymetry_dmo::T20110423.dat	derived/file_cells_1min/KY11-06_leg2_bathymetry_dmo__T20110423.parquet	73	112051	ok	
KY11-06_leg2_bathymetry_dmo::T20110503.dat	derived/file_cells_1min/KY11-06_leg2_bathymetry_dmo__T20110503.parquet	54	95813	ok	
KY02-09_leg2_bathymetry_dmo::20020914.dat	derived/file_cells_1min/KY02-09_leg2_bathymetry_dmo__20020914.parquet	157	764027	ok	
KY02-09_leg2_bathymetry_dmo::20020910.dat	derived/file_cells_1min/KY02-09_leg2_bathymetry_dmo__20020910.parquet	47	209232	ok	
KY02-09_leg2_bathymetry_dmo::20020916.dat	derived/file_cells_1min/KY02-09_leg2_bathymetry_dmo__20020916.parquet	15	26571	ok	
KY02-09_leg2_bathymetry_dmo::20020911.dat	derived/file_cells_1min/KY02-09_leg2_bathymetry_dmo__20020911.parquet	170	491397	ok	
KY02-09_leg2_bathymetry_dmo::20020912.dat	derived/file_cells_1min/KY02-09_leg2_bathymetry_dmo__20020912.parquet	24	61033	ok	
KY02-09_leg2_bathymetry_dmo::20020913.dat	derived/file_cells_1min/KY02-09_leg2_bathymetry_dmo__20020913.parquet	206	435989	ok	
KY02-09_leg2_bathymetry_dmo::20020909.dat	derived/file_cells_1min/KY02-09_leg2_bathymetry_dmo__20020909.parquet	137	349625	ok	
KY02-09_leg2_bathymetry_dmo::20020915.dat	derived/file_cells_1min/KY02-09_leg2_bathymetry_dmo__20020915.parquet	100	745813	ok	
KY11-02_leg4_bathymetry_dmo::T20110222.dat	derived/file_cells_1min/KY11-02_leg4_bathymetry_dmo__T20110222.parquet	194	447058	ok	
KY11-02_leg4_bathymetry_dmo::T20110221.dat	derived/file_cells_1min/KY11-02_leg4_bathymetry_dmo__T20110221.parquet	206	559803	ok	
KY11-02_leg4_bathymetry_dmo::T20110225.dat	derived/file_cells_1min/KY11-02_leg4_bathymetry_dmo__T20110225.parquet	339	595482	ok	
KY11-02_leg4_bathymetry_dmo::T20110224.dat	derived/file_cells_1min/KY11-02_leg4_bathymetry_dmo__T20110224.parquet	171	278503	ok	
KY11-02_leg4_bathymetry_dmo::T20110226.dat	derived/file_cells_1min/KY11-02_leg4_bathymetry_dmo__T20110226.parquet	332	270737	ok	
KY11-02_leg4_bathymetry_dmo::T20110227.dat	derived/file_cells_1min/KY11-02_leg4_bathymetry_dmo__T20110227.parquet	216	139147	ok	
KY11-02_leg4_bathymetry_dmo::T20110220.dat	derived/file_cells_1min/KY11-02_leg4_bathymetry_dmo__T20110220.parquet	383	816106	ok	
KY11-02_leg4_bathymetry_dmo::T20110223.dat	derived/file_cells_1min/KY11-02_leg4_bathymetry_dmo__T20110223.parquet	38	90515	ok	
